,configuration,release,recall,precision,fpr,f_measure,g_measure,balance,accuracy,error,error_type1,error_type2,mcc,consistency,auc,auc_alberg,auc_roi,necm10,necm25,cost,nofb20,nofc80,bias_train,bias_train_processed,bias_test,ratio_bias,ratio_bias_processed,prop1_defect,prop1_clean,num_train,num_train_processed,num_test,diff,potential
1324,6_CamargoCruz09,systemml-0.14,0.6621621621621622,0.2207207207207207,0.18522483940042828,0.33108108108108103,0.730583855799373,0.7275640939543214,0.8035714285714286,0.1964285714285714,2.3378378378378377,0.02676659528907923,0.3001669326295378,0.635395566873083,0.8097184443544186,0.0160472770199878,0.5469734368151445,0.4196428571428571,0.7916666666666666,114895.0,23.0,317.0,0.0544800884955752,0.0544800884955752,0.0734126984126984,1.347514301829023,1.347514301829023,56.108108108108105,14.829764453961456,94016,94016,1008,-994.5520833333335,none
1325,6_CamargoCruz09,systemml-0.15,0.7192982456140351,0.1680327868852459,0.2088477366255144,0.2724252491694352,0.7535161617972158,0.7526026960444407,0.7871720116618076,0.2128279883381924,3.56140350877193,0.01646090534979424,0.2745329393441232,0.7028373402642408,0.815220922677063,0.0057091635960716,0.5643728615411819,0.3527696793002915,0.5860058309037901,120648.0,15.0,267.0,0.0540418932373439,0.0540418932373439,0.0553935860058309,1.025011943281679,1.025011943281679,73.0,17.319958847736626,104456,104456,1029,756.1722689075627,medium
1326,6_CamargoCruz09,systemml-0.9,0.7285714285714285,0.2524752475247525,0.19334186939820744,0.375,0.7656289094613432,0.7643577416398445,0.800235017626322,0.199764982373678,2.157142857142857,0.024327784891165175,0.3456341087380213,0.7042436436802634,0.8627309310407902,0.0222358586094056,0.588995808629133,0.4007050528789659,0.7356051703877791,96903.0,24.0,233.0,0.0536272925408098,0.0536272925408098,0.0822561692126909,1.5338490032868026,1.5338490032868026,59.67142857142857,11.2752880921895,67447,67447,851,564.246376811594,medium
1327,6_CamargoCruz09,systemml-1.0.0,0.7555555555555555,0.1382113821138211,0.21263791374122368,0.23367697594501713,0.7711309824769225,0.7709061668442676,0.7859884836852208,0.2140115163147792,4.711111111111111,0.011033099297893681,0.2598745214917101,0.7445224562576619,0.8233923994204837,0.0011389327010885,0.5402950622063004,0.3090211132437619,0.4673704414587332,124014.0,8.0,260.0,0.0544228313103562,0.0544228313103562,0.0431861804222648,0.7935305713145953,0.7935305713145953,92.57777777777778,16.91073219658977,108833,108833,1042,558.0555555555557,medium
1328,6_CamargoCruz09,systemml-1.1.0,0.7906976744186046,0.1328125,0.22379032258064516,0.22742474916387959,0.7833866961907896,0.7833325451590276,0.7768115942028986,0.2231884057971014,5.162790697674419,0.009072580645161291,0.262188380791658,0.7816250937734434,0.8251945798949737,0.0033342844173901,0.5357859033135781,0.3014492753623188,0.4318840579710145,126712.0,9.0,253.0,0.0551057286327385,0.0551057286327385,0.0415458937198067,0.7539305758335286,0.7539305758335286,93.46511627906976,18.036290322580644,115106,115106,1035,118.83625730994027,medium
1329,6_CamargoCruz09,systemml-1.2.0,1.0,0.0,0.2479030754892824,0.0,0.8585106382978723,0.8247060542445278,0.7520969245107176,0.2479030754892824,inf,0.0,0.0,,,,,0.2479030754892824,0.2479030754892824,129528.0,0.0,,0.055147358968079,0.055147358968079,0.0,0.0,0.0,,23.15097856477167,122490,122490,1073,,none
1330,6_CamargoCruz09,tika-0.10,0.4390243902439024,0.2432432432432432,0.24561403508771928,0.31304347826086953,0.555037647902474,0.5669758153559452,0.7063197026022305,0.2936802973977695,1.3658536585365855,0.10087719298245613,0.1556703524642361,0.3381471972614463,0.7067287120239624,0.0045818948340109,0.4337917266621972,1.063197026022305,2.345724907063197,16400.0,5.0,114.0,0.0490130353817504,0.0490130353817504,0.1524163568773234,3.1097106247387076,3.1097106247387076,18.60975609756097,9.37280701754386,13425,13425,269,-309.36363636363643,none
1331,6_CamargoCruz09,tika-0.1,0.4,0.1333333333333333,0.23214285714285715,0.19999999999999996,0.5259938837920489,0.5450877523508249,0.7377049180327869,0.2622950819672131,2.6,0.05357142857142857,0.1069287024704231,0.3464285714285714,0.7785714285714286,0.0260682612201021,0.4800242130750603,0.7049180327868853,1.4426229508196722,2197.0,2.0,23.0,0.0372353370649793,0.0372353370649793,0.081967213114754,2.2013286188792436,2.2013286188792436,47.4,5.285714285714286,4109,4109,61,-735.5,none
1332,6_CamargoCruz09,tika-0.2,0.5333333333333333,0.2962962962962963,0.22093023255813954,0.38095238095238093,0.6331955109273479,0.6349055290503762,0.7425742574257426,0.2574257425742574,1.2666666666666666,0.08139534883720931,0.251022383550242,0.45193798449612405,0.7155038759689922,0.0182534164077241,0.5060778070053995,0.8811881188118812,1.9207920792079207,4424.0,1.0,52.0,0.0374787052810902,0.0374787052810902,0.1485148514851485,3.9626462646264717,3.9626462646264717,15.8,8.255813953488373,4109,4109,101,264.8666666666666,medium
1333,6_CamargoCruz09,tika-0.3,0.5,0.2666666666666666,0.21359223300970873,0.3478260869565217,0.6113207547169811,0.615538271084056,0.7478991596638656,0.2521008403361344,1.375,0.07766990291262135,0.2250130799522431,0.4223300970873786,0.7172330097087378,0.0159945474477626,0.5225762795275589,0.8571428571428571,1.865546218487395,4877.0,1.0,51.0,0.0430506993006993,0.0430506993006993,0.134453781512605,3.1231497675212214,3.1231497675212214,14.8125,9.49514563106796,4576,4576,119,81.24166666666667,small
1334,6_CamargoCruz09,tika-0.4,0.5384615384615384,0.1842105263157894,0.2540983606557377,0.2745098039215686,0.6254295532646048,0.6274521987937498,0.725925925925926,0.2740740740740741,2.3846153846153846,0.04918032786885246,0.1865293964301987,0.489281210592686,0.7711223203026482,0.0105813038296341,0.5091123483141036,0.674074074074074,1.3407407407407408,6351.0,2.0,51.0,0.0467483897776854,0.0467483897776854,0.0962962962962963,2.059884773662553,2.059884773662553,19.846153846153847,11.959016393442624,4813,4813,135,-28.538461538461604,none
1335,6_CamargoCruz09,tika-0.5,0.4545454545454545,0.1428571428571428,0.2222222222222222,0.21739130434782603,0.5737704918032787,0.5835246842810444,0.7534246575342466,0.2465753424657534,2.727272727272727,0.044444444444444446,0.143635025780694,0.4101010101010101,0.7468013468013468,0.0010575195882007,0.4635045061960194,0.6164383561643836,1.2328767123287672,6480.0,1.0,67.0,0.049506606455929,0.049506606455929,0.0753424657534246,1.5218669011477246,1.5218669011477246,24.454545454545453,10.807407407407409,5979,5979,146,-114.66666666666663,none
1336,6_CamargoCruz09,tika-0.6,0.4705882352941176,0.2105263157894736,0.22727272727272727,0.2909090909090908,0.5849462365591398,0.5926121570475009,0.738255033557047,0.261744966442953,1.7647058823529411,0.06818181818181818,0.177471217508701,0.40240641711229946,0.7132352941176471,0.0033094773958328,0.4552977606931475,0.8053691275167785,1.7114093959731544,6798.0,2.0,67.0,0.0493924569985797,0.0493924569985797,0.1140939597315436,2.3099470377597213,2.3099470377597213,15.588235294117649,11.053030303030305,6337,6337,149,-102.0,none
1337,6_CamargoCruz09,tika-0.7,0.35,0.1842105263157894,0.22302158273381295,0.24137931034482757,0.48260453239706347,0.5140789023076406,0.7232704402515723,0.2767295597484276,1.55,0.09352517985611511,0.0987342482742884,0.2564748201438849,0.6906474820143885,0.0016747869059682,0.4544467057046181,1.0125786163522013,2.238993710691824,6885.0,0.0,66.0,0.0508126873915101,0.0508126873915101,0.1257861635220125,2.475487323723585,2.475487323723585,13.25,10.49640287769784,6337,6337,159,-82.20909090909083,none
1338,6_CamargoCruz09,tika-0.8,0.3225806451612903,0.2127659574468085,0.21893491124260356,0.2564102564102564,0.45658941542718784,0.49659684264453585,0.71,0.29,1.1935483870967742,0.1242603550295858,0.0884669359977141,0.19832029013170452,0.7288604695552586,0.0089965690017178,0.484111441307578,1.235,2.81,9242.0,5.0,82.0,0.0499889649084087,0.0499889649084087,0.155,3.100684326710819,3.100684326710819,11.483870967741936,8.633136094674557,9062,9062,200,-164.49705882352941,none
1339,6_CamargoCruz09,tika-0.9,0.5227272727272727,0.365079365079365,0.2247191011235955,0.4299065420560747,0.6244343891402714,0.6269799398101064,0.7252252252252253,0.2747747747747748,0.9090909090909091,0.11797752808988764,0.2635091350277728,0.4047497446373851,0.7560010214504597,0.0154870037196183,0.4645484829602642,1.1261261261261262,2.545045045045045,11751.0,7.0,95.0,0.0433806358900664,0.0433806358900664,0.1981981981981982,4.568817264469445,4.568817264469445,11.681818181818182,8.50561797752809,11134,11134,222,-151.86309523809518,none
1340,6_CamargoCruz09,tika-1.0,0.4,0.2077922077922078,0.2663755458515284,0.27350427350427353,0.5177195685670262,0.5358039576710614,0.6840148698884758,0.3159851301115242,1.525,0.10480349344978165,0.1051810989388331,0.29519650655021834,0.6481441048034935,2.870433293912237e-05,0.39233639101862,1.1189591078066914,2.45724907063197,17108.0,6.0,135.0,0.0489842962109206,0.0489842962109206,0.1486988847583643,3.0356439973759026,3.0356439973759026,19.075,10.74235807860262,13882,13882,269,-385.030303030303,none
1341,6_CamargoCruz09,tika-1.10,0.5454545454545454,0.1518987341772152,0.14855875831485588,0.2376237623762376,0.6649350649350649,0.6618570753956357,0.8372093023255814,0.1627906976744186,3.0454545454545454,0.022172949002217297,0.2240858552681609,0.5232815964523282,0.7843176778875227,0.0,0.5120847273249731,0.3530655391120507,0.6701902748414377,22527.0,1.0,147.0,0.0544549527127924,0.0544549527127924,0.0465116279069767,0.854130351600697,0.854130351600697,24.681818181818183,10.095343680709536,50225,50225,473,657.7444444444445,medium
1342,6_CamargoCruz09,tika-1.11,0.4074074074074074,0.1375,0.15265486725663716,0.20560747663551404,0.5502514203617841,0.5672936970110374,0.8225469728601252,0.1774530271398747,2.5555555555555554,0.035398230088495575,0.1575208988132387,0.3720091773189118,0.7297607341855129,0.0001362502329936,0.4548801918436586,0.4780793319415449,0.9791231732776616,23243.0,1.0,244.0,0.0542204606237854,0.0542204606237854,0.0563674321503131,1.0395970727992279,1.0395970727992279,18.925925925925927,10.307522123893806,51973,51973,479,-378.5555555555561,none
1343,6_CamargoCruz09,tika-1.12,0.4230769230769231,0.1341463414634146,0.15367965367965367,0.20370370370370364,0.5641395592864638,0.57782842786286,0.8237704918032787,0.1762295081967213,2.730769230769231,0.032467532467532464,0.161819519847797,0.3906093906093906,0.7504995004995005,8.264041789975672e-05,0.4712734786696691,0.4528688524590163,0.9139344262295082,23466.0,1.0,222.0,0.0505410665628649,0.0505410665628649,0.0532786885245901,1.0541662878902651,1.0541662878902651,19.653846153846157,10.084415584415584,64225,64225,488,-683.416666666667,none
1344,6_CamargoCruz09,tika-1.13,0.5,0.1358024691358024,0.1446280991735537,0.21359223300970867,0.6310975609756099,0.6319529329891656,0.8399209486166008,0.1600790513833992,3.1818181818181817,0.022727272727272728,0.1976424059536517,0.4772727272727273,0.7684072126220887,8.343997079956092e-06,0.4961561530112913,0.3557312252964427,0.6818181818181818,23448.0,1.0,208.0,0.050225511231773,0.050225511231773,0.0434782608695652,0.8656608923088583,0.8656608923088583,23.40909090909091,9.609504132231406,68511,68511,506,-23.90000000000009,none
1345,6_CamargoCruz09,tika-1.14,0.48,0.1538461538461538,0.1286549707602339,0.23300970873786406,0.6190064047083261,0.6212176736558868,0.8531598513011153,0.1468401486988847,2.64,0.025341130604288498,0.2100565766115642,0.4546588693957115,0.781598440545809,5.47937669998914e-05,0.5099304374370072,0.3643122676579926,0.7267657992565055,23364.0,1.0,183.0,0.0514549548982852,0.0514549548982852,0.0464684014869888,0.9030889557448124,0.9030889557448124,22.0,10.2729044834308,79487,79487,538,41.22727272727252,small
1346,6_CamargoCruz09,tika-1.15,0.48,0.1304347826086956,0.1309328968903437,0.20512820512820504,0.6184306303683215,0.6208275962783569,0.8537735849056604,0.1462264150943396,3.2,0.02127659574468085,0.1928440162763281,0.45872340425531916,0.766088379705401,0.0,0.4909354451080408,0.330188679245283,0.6367924528301887,29428.0,0.0,240.0,0.053782065336549,0.053782065336549,0.0393081761006289,0.7308788878718647,0.7308788878718647,22.48,9.895253682487724,91220,91220,636,-1926.2820512820517,none
1347,6_CamargoCruz09,tika-1.16,0.5833333333333334,0.1538461538461538,0.12459546925566344,0.24347826086956512,0.70012941393973,0.6924815923638472,0.8644859813084113,0.1355140186915887,3.2083333333333335,0.016181229773462782,0.2494985068888373,0.5671521035598706,0.7923745954692557,3.5368615169962975e-05,0.530152115631192,0.2757009345794392,0.5093457943925234,29349.0,2.0,179.0,0.0543327574807515,0.0543327574807515,0.0373831775700934,0.6880412352223639,0.6880412352223639,43.41666666666666,9.140776699029129,93774,93774,642,667.3000000000002,medium
1348,6_CamargoCruz09,tika-1.17,0.5625,0.0967741935483871,0.13228346456692913,0.16513761467889906,0.6825407748950519,0.6768087524407336,0.8602150537634409,0.1397849462365591,5.25,0.011023622047244094,0.1903598608961982,0.551476377952756,0.8196850393700787,0.0,0.5526946268017698,0.2365591397849462,0.3978494623655914,30293.0,1.0,150.0,0.0537108280730586,0.0537108280730586,0.0245775729646697,0.4575906543693344,0.4575906543693344,27.4375,9.622047244094489,107092,107092,651,-376.1714285714288,none
1349,6_CamargoCruz09,tika-1.1,0.3939393939393939,0.1884057971014492,0.23140495867768596,0.25490196078431365,0.5208961654459285,0.5412747482865312,0.7236363636363636,0.2763636363636363,1.696969696969697,0.08264462809917356,0.1218293379014174,0.31129476584022037,0.667167543200601,0.0049939393939393,0.4198101369752661,0.9309090909090908,2.021818181818182,16795.0,6.0,155.0,0.0533833596629805,0.0533833596629805,0.12,2.2478914919852038,2.2478914919852038,24.09090909090909,8.830578512396695,15192,15192,275,-559.6440217391304,none
1350,6_CamargoCruz09,tika-1.2,0.4210526315789473,0.1951219512195122,0.24535315985130113,0.26666666666666666,0.5405225495090697,0.5553775599170234,0.7133550488599348,0.2866449511400651,1.736842105263158,0.08178438661710037,0.1307796614519135,0.339268244961847,0.6379377812561142,0.0067010650023447,0.4343491509863528,0.9315960912052116,2.006514657980456,20047.0,9.0,193.0,0.0531869472400121,0.0531869472400121,0.1237785016286645,2.327234557571053,2.327234557571053,23.157894736842103,8.45724907063197,16395,16395,307,-415.43722943722946,none
1351,6_CamargoCruz09,tika-1.3,0.3666666666666666,0.180327868852459,0.17793594306049823,0.2417582417582417,0.5071350164654226,0.5348267468222512,0.7781350482315113,0.2218649517684887,1.6666666666666667,0.06761565836298933,0.1403206121024777,0.29905100830367737,0.6844009489916963,0.0078953597844618,0.4467276661725364,0.7717041800643086,1.6881028938906752,16842.0,6.0,173.0,0.052819714874469,0.052819714874469,0.0964630225080385,1.8262692772441484,1.8262692772441484,30.166666666666668,8.09608540925267,23779,23779,311,-368.30316742081425,none
1352,6_CamargoCruz09,tika-1.4,0.3939393939393939,0.2,0.1824561403508772,0.2653061224489796,0.5316833421098824,0.5524512868020465,0.7735849056603774,0.2264150943396226,1.5757575757575757,0.07017543859649122,0.1599331327641813,0.3237639553429027,0.7043593833067517,0.0098583689663114,0.4724396482558606,0.7924528301886793,1.7358490566037736,17881.0,7.0,174.0,0.052819714874469,0.052819714874469,0.1037735849056603,1.9646752193246015,1.9646752193246015,30.181818181818183,7.982456140350878,23779,23779,318,-243.0625,none
1353,6_CamargoCruz09,tika-1.5,0.4,0.125,0.18604651162790697,0.19047619047619047,0.5363984674329503,0.5558078656206795,0.7881619937694704,0.2118380062305296,2.8,0.03986710963455149,0.1294377838841577,0.3601328903654485,0.6763289036544851,0.0020955291125124,0.405594929439134,0.5482866043613707,1.1090342679127725,18071.0,2.0,180.0,0.0598807858402773,0.0598807858402773,0.0623052959501557,1.040488949432718,1.040488949432718,39.05,11.91029900332226,32882,32882,321,-955.9714285714285,none
1354,6_CamargoCruz09,tika-1.6,0.3043478260869565,0.1076923076923077,0.1806853582554517,0.1590909090909091,0.4438283510125361,0.49177802794554226,0.7848837209302325,0.2151162790697674,2.5217391304347827,0.04984423676012461,0.0789033719690568,0.2545035893268319,0.6598943518894759,0.0014471851106209,0.3844322990126942,0.6337209302325582,1.3313953488372092,18527.0,2.0,195.0,0.0605194331245058,0.0605194331245058,0.066860465116279,1.1047767909314001,1.1047767909314001,33.08695652173913,11.35202492211838,32882,32882,344,-1777.7619047619041,none
1355,6_CamargoCruz09,tika-1.7,0.3809523809523809,0.1142857142857142,0.18128654970760233,0.1758241758241757,0.5199628597957289,0.5438833659285089,0.7933884297520661,0.2066115702479339,2.9523809523809526,0.038011695906432746,0.1181526919109448,0.3429406850459482,0.6684767474241159,0.0,0.3855976396640272,0.5289256198347108,1.0661157024793388,19705.0,0.0,203.0,0.0551425637012764,0.0551425637012764,0.0578512396694214,1.0491213281779699,1.0491213281779699,26.33333333333333,11.394736842105264,40894,40894,363,-1509.712121212121,none
1356,6_CamargoCruz09,tika-1.8,0.3684210526315789,0.0921052631578947,0.16546762589928057,0.14736842105263154,0.5111740635819956,0.5383337233564992,0.8142201834862385,0.1857798165137614,3.6315789473684212,0.02877697841726619,0.1092152212540216,0.33964407421431275,0.7075602675754133,0.0,0.4255260490229761,0.4334862385321101,0.8463302752293578,21538.0,0.0,232.0,0.0557545116213749,0.0557545116213749,0.0435779816513761,0.7816045802232331,0.7816045802232331,28.57894736842105,11.170263788968825,42723,42723,436,-1970.6000000000004,none
1357,6_CamargoCruz09,tika-1.9,0.5,0.1728395061728395,0.1536697247706422,0.25688073394495414,0.6286201022146508,0.6301254372688729,0.8254310344827587,0.1745689655172413,2.392857142857143,0.03211009174311927,0.2172555210744063,0.46788990825688076,0.7578636959370905,0.000185839425386,0.4817136375060278,0.4461206896551724,0.8987068965517241,22468.0,1.0,190.0,0.0553888813127869,0.0553888813127869,0.0603448275862069,1.0894754715379291,1.0894754715379291,19.392857142857142,10.36697247706422,43998,43998,464,212.83333333333326,medium
1358,6_CamargoCruz09,wss4j-1.6.0,0.7692307692307693,0.2439024390243902,0.2540983606557377,0.37037037037037035,0.7573866000832294,0.7572857495348122,0.7481481481481481,0.2518518518518518,2.3846153846153846,0.02459016393442623,0.3304567367350934,0.744640605296343,0.8278688524590164,0.0192544157814346,0.6124145965177424,0.4518518518518518,0.7851851851851852,11231.0,2.0,27.0,0.0502755404832556,0.0502755404832556,0.0962962962962963,1.9153706826556747,1.9153706826556747,62.84615384615385,10.762295081967212,11795,11795,135,1202.0833333333335,large
1359,6_CamargoCruz09,wss4j-2.0.0,0.6363636363636364,0.05,0.2823779193205945,0.09271523178807947,0.6745545260156807,0.6744476276553142,0.7157676348547718,0.2842323651452282,12.090909090909092,0.008492569002123142,0.1164435572588165,0.6278710673615132,0.767998455896545,0.0002528291285635,0.5709858412303598,0.3589211618257261,0.483402489626556,33926.0,2.0,206.0,0.0626704612830546,0.0626704612830546,0.0228215767634854,0.36415204701319315,0.36415204701319315,101.63636363636364,7.976645435244161,33732,33732,482,-259.0,none
1360,6_CamargoCruz09,wss4j-2.1.0,0.6,0.0441176470588235,0.2691511387163561,0.08219178082191775,0.6589919103920349,0.6590877418804721,0.7281947261663286,0.2718052738336714,13.0,0.008281573498964804,0.1043517285411779,0.5917184265010352,0.7664596273291926,0.0001315661394761,0.5591420946429726,0.3448275862068966,0.4665314401622718,33208.0,2.0,221.0,0.0587748884778587,0.0587748884778587,0.0202839756592292,0.34511295868932956,0.34511295868932956,101.9,7.561076604554866,45955,45955,493,-243.5,none
1361,6_CamargoCruz09,wss4j-2.2.0,1.0,0.0,0.282,0.0,0.8358556461001164,0.8005958877053936,0.718,0.282,inf,0.0,0.0,,,,,0.282,0.282,35373.0,0.0,,0.0549902802143094,0.0549902802143094,0.0,0.0,0.0,,8.538,105455,105455,500,,none
1362,4_Canfora13,ant-ivy-1.4.1,1.0,0.0533980582524271,0.9653465346534653,0.10138248847926251,0.06698564593301462,0.3173969191516003,0.075,0.8125,17.727272727272727,0.0,0.0430165986710098,1.1336633663366336,0.5982532751091703,0.0,0.6136104579331234,0.8125,0.8125,22372.0,4.0,184.0,0.0264462809917355,0.0264462809917355,0.0458333333333333,1.733072916666668,1.733072916666668,42.0,18.602620087336245,605,605,240,inf,extra_large
1363,4_Canfora13,ant-ivy-2.0.0,0.92,0.1377245508982036,0.9536423841059603,0.23958333333333334,0.08826754385964895,0.32330442710059804,0.17045454545454544,0.8295454545454546,5.76,0.013245033112582781,-0.0533170058681263,0.9067549668874172,0.5,0.0,0.4626996733899212,0.9318181818181818,1.1022727272727273,33532.0,9.0,347.0,0.037477384337038,0.037477384337038,0.1420454545454545,3.7901645768025065,3.7901645768025065,18.16,9.450331125827814,3869,3869,352,-368.2245862884161,none
1364,4_Canfora13,ant-ivy-2.1.0,1.0,0.0993150684931506,1.0,0.18068535825545157,0.0,0.29289321881345254,0.08123249299719888,0.7366946778711485,9.068965517241379,0.0,0.0,1.247148288973384,0.362046117148158,0.0,0.4660936415567774,0.7366946778711485,0.7366946778711485,23672.0,6.0,344.0,0.0487958115183246,0.0487958115183246,0.1372549019607843,2.812841874947404,2.812841874947404,22.632653061224488,8.636363636363637,4775,4775,357,-189.50144927536235,none
1365,4_Canfora13,ant-ivy-2.2.0,0.945945945945946,0.1627906976744186,0.5769230769230769,0.27777777777777773,0.5846621108580107,0.5902671129589003,0.46005509641873277,0.5013774104683195,4.864864864864865,0.00641025641025641,0.2335929928118173,0.9819819819819819,0.5414110429447853,0.0,0.4329239374044749,0.5509641873278237,0.6336088154269972,35856.0,6.0,333.0,0.0527690700104493,0.0527690700104493,0.1019283746556473,1.9315931593159308,1.9315931593159308,30.45945945945946,8.217791411042946,7656,7656,363,688.0428571428572,medium
1366,4_Canfora13,ant-ivy-2.3.0,0.9230769230769232,0.048,0.54337899543379,0.09125475285171103,0.6109979633401222,0.6119420839346604,0.4700665188470067,0.5299334811529933,18.307692307692307,0.00228310502283105,0.1278141467551045,0.920793818054092,0.5,0.0,0.4178841907133224,0.549889135254989,0.5831485587583148,41356.0,2.0,448.0,0.0525348043078539,0.0525348043078539,0.0288248337028824,0.548680709534367,0.548680709534367,87.23076923076923,8.833333333333334,22842,22842,451,2703.3999999999996,large
1367,4_Canfora13,ant-ivy-2.4.0,1.0,0.0537190082644628,1.0,0.10196078431372547,0.0,0.29289321881345254,0.027426160337552744,0.4831223628691983,17.615384615384617,0.0,0.0,2.013100436681223,0.6480241987385764,0.0,0.4186409422588834,0.4831223628691983,0.4831223628691983,39084.0,3.0,390.0,0.0589141891220045,0.0589141891220045,0.0358649789029535,0.608766401395787,0.608766401395787,68.0,9.520787746170678,40228,40228,474,-169.46153846153857,none
1368,4_Canfora13,archiva-1.0,1.0,0.0164319248826291,0.9905437352245863,0.0323325635103926,0.018735362997657885,0.2995798077608429,0.02558139534883721,0.9744186046511628,59.857142857142854,0.0,0.0124653372381115,1.0,0.5,0.0,0.5553062554194205,0.9744186046511628,0.9744186046511628,28975.0,1.0,384.0,0.0357967667436489,0.0357967667436489,0.0162790697674418,0.4547636909227298,0.4547636909227298,30.285714285714285,6.529550827423168,1732,1732,430,inf,extra_large
1369,4_Canfora13,archiva-1.1,0.96875,0.0698198198198198,0.9494252873563218,0.1302521008403361,0.0961308055535979,0.32829138059288154,0.11349036402569593,0.8865096359743041,12.90625,0.0022988505747126436,0.0225619825658158,0.9664511494252873,0.5,0.0,0.4110039241239249,0.9057815845824412,0.9379014989293362,30974.0,2.0,460.0,0.0401673640167364,0.0401673640167364,0.0685224839400428,1.7059243397573156,1.7059243397573156,25.0625,5.577011494252874,2390,2390,467,1641.8148148148148,large
1370,4_Canfora13,archiva-1.2,0.7,0.0375335120643431,0.8368298368298368,0.07124681933842228,0.26465028355387527,0.3713967165975621,0.1870824053452116,0.8129175946547884,17.95,0.013986013986013986,-0.0752771625912059,0.686013986013986,0.5,0.0,0.4425611754732976,0.933184855233853,1.133630289532294,23612.0,2.0,439.0,0.0448491437890731,0.0448491437890731,0.0445434298440979,0.9931835054329469,0.9931835054329469,38.5,7.438228438228438,3679,3679,449,-638.5076923076924,none
1371,4_Canfora13,archiva-1.3,0.5625,0.0789473684210526,0.24361948955916474,0.1384615384615384,0.6451896646509071,0.6459119419600063,0.7477678571428571,0.25,6.5625,0.016241299303944315,0.1359102028064678,0.5475638051044084,0.6142939814814815,0.0,0.403772393334724,0.390625,0.625,20264.0,3.0,306.0,0.0550758011897908,0.0550758011897908,0.0357142857142857,0.648456943753111,0.648456943753111,52.5,7.423611111111111,5211,5211,448,1991.6,large
1372,4_Canfora13,archiva-2.0.0,0.7777777777777778,0.0290456431535269,0.52,0.05599999999999987,0.5936395759717316,0.600135825529854,0.485838779956427,0.514161220043573,26.0,0.0044444444444444444,0.0715708572336672,0.7733333333333333,0.63,0.0,0.4269456471408618,0.5533769063180828,0.6187363834422658,37759.0,1.0,335.0,0.0638049885111059,0.0638049885111059,0.0196078431372549,0.3073089361005364,0.3073089361005364,125.55555555555556,12.875555555555556,30029,30029,459,-533.166666666667,none
1373,4_Canfora13,archiva-2.1.0,1.0,0.0196850393700787,0.9880952380952381,0.03861003861003853,0.02352941176470602,0.30131115668472097,0.017467248908296942,0.5436681222707423,49.8,0.0,0.0153083541501577,1.7976190476190477,0.6867625368731564,0.0,0.4492035642471311,0.5436681222707423,0.5436681222707423,40842.0,0.0,202.0,0.0646941411295057,0.0646941411295057,0.0131004366812227,0.20249803850085976,0.20249803850085976,194.5,13.688053097345133,34068,34068,458,inf,extra_large
1374,4_Canfora13,archiva-2.2.0,1.0,0.0119047619047619,0.5484581497797357,0.023529411764705875,0.622154779969651,0.6121815230937218,0.4551422319474836,0.5448577680525164,83.0,0.0,0.0733177892254527,1.0,0.5,0.0,0.3785214726336884,0.5448577680525164,0.5448577680525164,40518.0,0.0,455.0,0.0606878908470722,0.0606878908470722,0.0065645514223194,0.10816904872936604,0.10816904872936604,392.6666666666667,14.244493392070485,42216,42216,457,inf,extra_large
1375,4_Canfora13,calcite-1.0.0,0.8089887640449438,0.2065997130559541,0.6164994425863991,0.3291428571428572,0.5203361344537815,0.5436246857188598,0.45395348837209304,0.546046511627907,3.106741573033708,0.0379041248606466,0.1498478704172488,0.7710846391842973,0.5,0.0,0.6185472319751095,0.8306976744186046,1.3051162790697677,114425.0,83.0,1041.0,0.0585983510011778,0.0585983510011778,0.1655813953488372,2.8257005960032746,2.8257005960032746,37.58988764044944,10.826086956521738,44148,44148,1075,-590.4861111111111,none
1376,4_Canfora13,calcite-1.1.0,1.0,0.1311258278145695,0.8805369127516779,0.23185011709601866,0.21342925659472417,0.37736637790822125,0.17044424297370808,0.5947416137805984,6.626262626262626,0.0,0.1251586841122915,1.3476510067114094,0.6330383480825958,0.0,0.5488682588418493,0.5947416137805984,0.5947416137805984,121861.0,42.0,650.0,0.0592874025314218,0.0592874025314218,0.1024478694469628,1.727987145206207,1.727987145206207,59.85840707964602,11.66969696969697,45271,45271,1103,inf,extra_large
1377,4_Canfora13,calcite-1.10.0,1.0,0.0956632653061224,1.0,0.17462165308498245,0.0,0.29289321881345254,0.05725190839694656,0.5412213740458015,9.453333333333333,0.0,0.0,1.7418899858956276,0.6774304746368368,0.0,0.5663372139856572,0.5412213740458015,0.5412213740458015,183125.0,27.0,688.0,0.0487882441797294,0.0487882441797294,0.0641221374045801,1.3142948364438507,1.3142948364438507,43.47619047619048,40.19331158238173,75469,75469,1310,-498.8024691358023,none
1378,4_Canfora13,calcite-1.11.0,0.775,0.0794871794871794,0.5739408473221422,0.14418604651162775,0.5498411008136305,0.5640911240724396,0.4470323065364388,0.5529676934635612,8.975,0.014388489208633094,0.0970229321855025,0.7606115107913669,0.5,0.0,0.5626664765218719,0.6746806912096168,0.8775356874530428,184699.0,24.0,1311.0,0.0477371434211825,0.0477371434211825,0.0601051840721262,1.2590863165359745,1.2590863165359745,45.8875,42.33013589128697,81048,81048,1331,-1330.7570480928684,none
